New York,10009,453.81,1,11,38,NY,14th str.,1973
New York,10009,454.26,1,11,38,NY,14th str.,1973
New York,10009,454.60,1,11,38,NY,14th str.,1973
New York,10009,455.96,1,11,38,NY,14th str.,1973
New York,10009,456.18,1,11,38,NY,14th str.,1973
New York,10009,456.68,1,11,38,NY,14th str.,1973
New York,10009,456.84,1,11,37,NY,14th str.,1973
New York,10009,457.15,1,11,37,NY,14th str.,1973
New York,10009,457.30,1,11,37,NY,14th str.,1973
New York,10009,457.59,1,11,37,NY,14th str.,1973
New York,10009,457.64,1,11,37,NY,14th str.,1974
New York,10009,458.02,1,11,37,NY,14th str.,1974
New York,10009,458.39,1,11,37,NY,14th str.,1974
New York,10009,458.62,1,11,37,NY,14th str.,1974
New York,10009,458.92,1,11,37,NY,14th str.,1974
New York,10009,459.09,1,11,37,NY,14th str.,1974
New York,10009,459.10,1,11,37,NY,14th str.,1974
New York,10009,459.66,1,11,37,NY,14th str.,1974
New York,10009,459.75,1,11,37,NY,14th str.,1974
New York,10009,460.11,1,11,37,NY,14th str.,1974
New York,10009,460.36,1,11,37,NY,14th str.,1974
New York,10009,460.46,1,11,37,NY,14th str.,1974
New York,10009,460.69,1,11,37,NY,14th str.,1974
New York,10009,460.80,1,11,37,NY,14th str.,1974
New York,10009,460.89,1,11,37,NY,14th str.,1974
New York,10009,461.39,1,11,37,NY,14th str.,1974
New York,10009,461.55,1,11,37,NY,14th str.,1974
New York,10009,461.79,1,11,37,NY,14th str.,1974
New York,10009,461.82,1,11,37,NY,14th str.,1974
New York,10009,462.04,1,11,37,NY,14th str.,1974
New York,10009,462.20,1,11,37,NY,14th str.,1974
New York,10009,462.44,1,11,37,NY,14th str.,1974
New York,10009,462.88,1,11,36,NY,14th str.,1974
New York,10009,462.89,1,11,36,NY,14th str.,1974
New York,10009,463.05,1,11,36,NY,14th str.,1974
New York,10009,463.66,1,11,36,NY,14th str.,1974
New York,10009,463.69,1,11,36,NY,14th str.,1974
New York,10009,463.83,1,11,36,NY,14th str.,1974
New York,10009,463.90,1,11,36,NY,14th str.,1974
New York,10009,464.64,1,11,36,NY,14th str.,1974
New York,10009,464.80,1,11,36,NY,14th str.,1974
New York,10009,464.82,1,11,36,NY,14th str.,1974
New York,10009,464.97,1,11,36,NY,14th str.,1974
New York,10009,465.55,1,11,36,NY,14th str.,1974
New York,10009,465.73,1,11,36,NY,14th str.,1974
New York,10009,466.50,1,11,36,NY,14th str.,1974
New York,10009,466.85,1,11,36,NY,14th str.,1974
New York,10009,467.23,1,11,36,NY,14th str.,1975
New York,10009,468.51,1,11,36,NY,14th str.,1975
New York,10009,469.88,1,11,36,NY,14th str.,1975
New York,10009,470.06,1,11,36,NY,14th str.,1975
New York,10009,470.87,1,11,36,NY,14th str.,1975
New York,10009,471.04,1,11,36,NY,14th str.,1975
New York,10009,471.07,1,11,36,NY,14th str.,1975
New York,10009,471.58,1,11,36,NY,14th str.,1975
New York,10009,472.74,1,11,36,NY,14th str.,1975
New York,10009,472.87,1,11,36,NY,14th str.,1975
New York,10009,473.01,1,11,36,NY,14th str.,1975
New York,10009,473.80,1,11,36,NY,14th str.,1975
New York,10009,474.06,1,11,36,NY,14th str.,1975
New York,10009,474.43,1,11,36,NY,14th str.,1975
New York,10009,474.44,1,11,35,NY,14th str.,1975
New York,10009,474.57,1,11,35,NY,14th str.,1975
New York,10009,474.69,1,11,35,NY,14th str.,1975
New York,10009,474.96,1,11,35,NY,14th str.,1975
New York,10009,475.36,1,11,35,NY,14th str.,1975
New York,10009,475.39,1,11,35,NY,14th str.,1975
New York,10009,475.41,1,11,35,NY,14th str.,1975
New York,10009,476.11,1,11,35,NY,14th str.,1975
New York,10009,476.14,1,11,35,NY,14th str.,1975
New York,10009,476.55,1,11,35,NY,14th str.,1975
New York,10009,476.63,1,11,35,NY,14th str.,1975
New York,10009,476.79,1,11,35,NY,14th str.,1975
New York,10009,477.03,1,11,35,NY,14th str.,1975
New York,10009,477.11,1,11,35,NY,14th str.,1975
New York,10009,477.37,1,11,35,NY,14th str.,1975
New York,10009,477.38,1,11,35,NY,14th str.,1975
New York,10009,477.61,1,11,35,NY,14th str.,1975
New York,10009,478.58,1,11,35,NY,14th str.,1975
New York,10009,478.65,1,11,35,NY,14th str.,1975
New York,10009,478.72,1,11,35,NY,14th str.,1975
New York,10009,478.90,1,11,35,NY,14th str.,1975
New York,10009,479.33,1,11,35,NY,14th str.,1975
New York,10009,480.21,1,11,35,NY,14th str.,1975
New York,10009,480.34,1,11,35,NY,14th str.,1975
New York,10009,480.53,1,11,35,NY,14th str.,1975
New York,10009,480.59,1,11,35,NY,14th str.,1975
New York,10009,480.72,1,11,35,NY,14th str.,1975
New York,10009,480.85,1,11,35,NY,14th str.,1975
New York,10009,481.28,1,11,35,NY,14th str.,1975
New York,10009,481.66,1,11,34,NY,14th str.,1975
New York,10009,482.02,1,11,34,NY,14th str.,1975
New York,10009,482.06,1,11,34,NY,14th str.,1975
New York,10009,482.70,1,11,34,NY,14th str.,1975
New York,10009,482.78,1,11,34,NY,14th str.,1975
New York,10009,482.78,1,11,34,NY,14th str.,1975
New York,10009,483.28,1,11,34,NY,14th str.,1975
New York,10009,483.53,1,11,34,NY,14th str.,1975
New York,10009,484.07,1,11,34,NY,14th str.,1975
New York,10009,484.12,1,11,34,NY,14th str.,1975
New York,10009,484.39,1,11,34,NY,14th str.,1975
New York,10009,484.56,1,11,34,NY,14th str.,1975
New York,10009,484.82,1,11,34,NY,14th str.,1975
New York,10009,485.10,1,11,34,NY,14th str.,1975
New York,10009,485.11,1,11,34,NY,14th str.,1975
New York,10009,485.23,1,11,34,NY,14th str.,1975
New York,10009,485.79,1,11,34,NY,14th str.,1975
New York,10009,485.93,1,11,34,NY,14th str.,1975
New York,10009,486.30,1,11,34,NY,14th str.,1975
New York,10009,486.32,1,11,34,NY,14th str.,1975
New York,10009,486.34,1,11,34,NY,14th str.,1975
New York,10009,486.35,1,11,34,NY,14th str.,1975
New York,10009,486.48,1,11,34,NY,14th str.,1976
New York,10009,486.54,1,11,34,NY,14th str.,1976
New York,10009,487.94,1,11,34,NY,14th str.,1976
New York,10009,488.13,1,11,34,NY,14th str.,1976
New York,10009,488.16,1,11,34,NY,14th str.,1976
New York,10009,488.46,1,11,34,NY,14th str.,1976
New York,10009,488.65,1,11,34,NY,14th str.,1976
New York,10009,488.73,1,11,34,NY,14th str.,1976
New York,10009,488.77,1,11,34,NY,14th str.,1976
New York,10009,488.86,1,11,34,NY,14th str.,1976
New York,10009,488.92,1,11,34,NY,14th str.,1976
New York,10009,488.96,1,11,34,NY,14th str.,1976
New York,10009,489.04,1,11,34,NY,14th str.,1976
New York,10009,489.07,1,11,34,NY,14th str.,1976
New York,10009,489.16,1,11,34,NY,14th str.,1976
New York,10009,489.61,1,11,34,NY,14th str.,1976
New York,10009,489.87,1,11,34,NY,14th str.,1976
New York,10009,490.54,1,11,34,NY,14th str.,1976
New York,10009,490.57,1,11,34,NY,14th str.,1976
New York,10009,490.76,1,11,34,NY,14th str.,1976
New York,10009,491.53,1,11,34,NY,14th str.,1976
New York,10009,491.96,1,11,34,NY,14th str.,1976
New York,10009,492.30,1,11,34,NY,14th str.,1976
New York,10009,492.48,1,11,34,NY,14th str.,1976
New York,10009,493.09,1,11,34,NY,14th str.,1976
New York,10009,493.18,1,11,34,NY,14th str.,1976
New York,10009,493.29,1,11,33,NY,14th str.,1976
New York,10009,493.46,1,11,33,NY,14th str.,1976
New York,10009,493.48,1,11,33,NY,14th str.,1976
New York,10009,493.80,1,11,33,NY,14th str.,1976
New York,10009,493.91,1,11,33,NY,14th str.,1976
New York,10009,494.13,1,11,33,NY,14th str.,1976
New York,10009,494.19,1,11,33,NY,14th str.,1976
New York,10009,494.34,1,11,33,NY,14th str.,1976
New York,10009,494.78,1,11,33,NY,14th str.,1976
New York,10009,494.90,1,11,33,NY,14th str.,1976
New York,10009,495.13,1,11,33,NY,14th str.,1976
New York,10009,496.08,1,11,33,NY,14th str.,1976
New York,10009,496.40,1,11,33,NY,14th str.,1976
New York,10009,496.59,1,11,33,NY,14th str.,1976
New York,10009,496.68,1,11,33,NY,14th str.,1976
New York,10009,496.78,1,11,33,NY,14th str.,1976
New York,10009,497.22,1,11,33,NY,14th str.,1976
New York,10009,497.24,1,11,33,NY,14th str.,1976
New York,10009,497.92,1,11,33,NY,14th str.,1976
New York,10009,498.12,1,11,33,NY,14th str.,1976
New York,10009,498.14,1,11,33,NY,14th str.,1976
New York,10009,498.32,1,11,33,NY,14th str.,1976
New York,10009,498.41,1,11,33,NY,14th str.,1976
New York,10009,498.87,1,11,33,NY,14th str.,1976
New York,10009,499.90,1,11,33,NY,14th str.,1976
New York,10009,499.91,1,11,33,NY,14th str.,1976
New York,10009,500.12,1,11,33,NY,14th str.,1976
New York,10009,500.15,1,11,33,NY,14th str.,1976
New York,10009,500.28,1,11,33,NY,14th str.,1976
New York,10009,500.38,1,11,33,NY,14th str.,1976
New York,10009,500.54,1,11,33,NY,14th str.,1976
New York,10009,500.71,1,11,33,NY,14th str.,1976
New York,10009,500.77,1,11,33,NY,14th str.,1976
New York,10009,500.92,1,11,33,NY,14th str.,1976
New York,10009,501.12,1,11,33,NY,14th str.,1976
New York,10009,501.19,1,11,33,NY,14th str.,1976
New York,10009,501.40,1,11,33,NY,14th str.,1976
New York,10009,501.49,1,11,33,NY,14th str.,1976
New York,10009,501.70,1,11,33,NY,14th str.,1976
New York,10009,501.70,1,11,33,NY,14th str.,1976
New York,10009,502.68,1,11,33,NY,14th str.,1976
New York,10009,502.72,1,11,33,NY,14th str.,1976
New York,10009,502.79,1,11,33,NY,14th str.,1976
New York,10009,503.21,1,11,33,NY,14th str.,1976
New York,10009,503.22,1,11,33,NY,14th str.,1976
New York,10009,503.25,1,11,33,NY,14th str.,1976
New York,10009,503.32,1,11,33,NY,14th str.,1976
New York,10009,503.73,1,11,33,NY,14th str.,1976
New York,10009,503.82,1,11,33,NY,14th str.,1976
New York,10009,504.03,1,11,33,NY,14th str.,1976
New York,10009,504.04,1,11,33,NY,14th str.,1976
New York,10009,504.50,1,11,33,NY,14th str.,1977
New York,10009,504.90,1,11,33,NY,14th str.,1977
New York,10009,505.08,1,11,33,NY,14th str.,1977
New York,10009,505.19,1,11,33,NY,14th str.,1977
New York,10009,505.36,1,11,33,NY,14th str.,1977
New York,10009,506.08,1,11,33,NY,14th str.,1977
New York,10009,506.41,1,11,33,NY,14th str.,1977
New York,10009,506.56,1,11,33,NY,14th str.,1977
New York,10009,506.66,1,11,33,NY,14th str.,1977
New York,10009,507.02,1,11,33,NY,14th str.,1977
New York,10009,507.22,1,11,33,NY,14th str.,1977
New York,10009,507.40,1,11,33,NY,14th str.,1977
New York,10009,507.43,1,11,33,NY,14th str.,1977
New York,10009,507.71,1,11,33,NY,14th str.,1977
New York,10009,507.86,1,11,33,NY,14th str.,1977
New York,10009,507.96,1,11,33,NY,14th str.,1977
New York,10009,508.08,1,11,32,NY,14th str.,1977
New York,10009,508.20,1,11,32,NY,14th str.,1977
New York,10009,508.26,1,11,32,NY,14th str.,1977
New York,10009,508.34,1,11,32,NY,14th str.,1977
New York,10009,508.42,1,11,32,NY,14th str.,1977
New York,10009,508.48,1,11,32,NY,14th str.,1977
New York,10009,508.58,1,11,32,NY,14th str.,1977
New York,10009,508.59,1,11,32,NY,14th str.,1977
New York,10009,508.66,1,11,32,NY,14th str.,1977
New York,10009,508.76,1,11,32,NY,14th str.,1977
New York,10009,508.78,1,11,32,NY,14th str.,1977
New York,10009,508.96,1,11,32,NY,14th str.,1977
New York,10009,509.16,1,11,32,NY,14th str.,1977
New York,10009,509.33,1,11,32,NY,14th str.,1977
New York,10009,509.36,1,11,32,NY,14th str.,1977
New York,10009,509.51,1,11,32,NY,14th str.,1977
New York,10009,509.53,1,11,32,NY,14th str.,1977
New York,10009,509.59,1,11,32,NY,14th str.,1977
New York,10009,509.69,1,11,32,NY,14th str.,1977
New York,10009,509.71,1,11,32,NY,14th str.,1977
New York,10009,510.01,1,11,32,NY,14th str.,1977
New York,10009,510.14,1,11,32,NY,14th str.,1977
New York,10009,510.45,1,11,32,NY,14th str.,1977
New York,10009,510.76,1,11,32,NY,14th str.,1977
New York,10009,511.07,1,11,32,NY,14th str.,1977
New York,10009,511.12,1,11,32,NY,14th str.,1977
New York,10009,511.23,1,11,32,NY,14th str.,1977
New York,10009,511.28,1,11,32,NY,14th str.,1977
New York,10009,511.32,1,11,32,NY,14th str.,1977
New York,10009,511.93,1,11,32,NY,14th str.,1977
New York,10009,512.15,1,11,32,NY,14th str.,1977
New York,10009,512.29,1,11,32,NY,14th str.,1977
New York,10009,512.40,1,11,32,NY,14th str.,1977
New York,10009,512.42,1,11,32,NY,14th str.,1977
New York,10009,512.58,1,11,32,NY,14th str.,1977
New York,10009,512.65,1,11,32,NY,14th str.,1977
New York,10009,512.94,1,11,32,NY,14th str.,1977
New York,10009,513.00,1,11,32,NY,14th str.,1977
New York,10009,513.07,1,11,32,NY,14th str.,1977
New York,10009,513.19,1,11,32,NY,14th str.,1977
New York,10009,513.56,1,11,32,NY,14th str.,1977
New York,10009,513.57,1,11,32,NY,14th str.,1977
New York,10009,513.66,1,11,32,NY,14th str.,1977
New York,10009,513.84,1,11,32,NY,14th str.,1977
New York,10009,513.94,1,11,32,NY,14th str.,1977
New York,10009,514.22,1,11,32,NY,14th str.,1977
New York,10009,514.37,1,11,32,NY,14th str.,1977
New York,10009,514.42,1,11,32,NY,14th str.,1977
New York,10009,514.92,1,11,32,NY,14th str.,1977
New York,10009,514.95,1,11,32,NY,14th str.,1977
New York,10009,515.00,1,11,32,NY,14th str.,1977
New York,10009,515.02,1,11,32,NY,14th str.,1977
New York,10009,515.36,1,11,32,NY,14th str.,1977
New York,10009,515.39,1,11,32,NY,14th str.,1977
New York,10009,515.39,1,11,32,NY,14th str.,1977
New York,10009,515.49,1,11,32,NY,14th str.,1977
New York,10009,515.53,1,11,32,NY,14th str.,1977
New York,10009,515.65,1,11,32,NY,14th str.,1977
New York,10009,515.67,1,11,32,NY,14th str.,1977
New York,10009,515.87,1,11,32,NY,14th str.,1977
New York,10009,516.22,1,11,32,NY,14th str.,1977
New York,10009,516.28,1,11,32,NY,14th str.,1977
New York,10009,516.30,1,11,32,NY,14th str.,1977
New York,10009,516.30,1,11,32,NY,14th str.,1977
New York,10009,516.33,1,11,32,NY,14th str.,1977
New York,10009,516.37,1,11,32,NY,14th str.,1977
New York,10009,516.51,1,11,32,NY,14th str.,1977
New York,10009,516.71,1,11,32,NY,14th str.,1977
New York,10009,517.15,1,11,32,NY,14th str.,1978
New York,10009,517.30,1,11,32,NY,14th str.,1978
New York,10009,517.36,1,11,32,NY,14th str.,1978
New York,10009,517.43,1,11,32,NY,14th str.,1978
New York,10009,517.88,1,11,32,NY,14th str.,1978
New York,10009,518.00,1,11,32,NY,14th str.,1978
New York,10009,518.23,1,11,32,NY,14th str.,1978
New York,10009,518.88,1,11,31,NY,14th str.,1978
New York,10009,518.92,1,11,31,NY,14th str.,1978
New York,10009,518.94,1,11,31,NY,14th str.,1978
New York,10009,519.00,1,11,31,NY,14th str.,1978
New York,10009,519.15,1,11,31,NY,14th str.,1978
New York,10009,519.18,1,11,31,NY,14th str.,1978
New York,10009,519.35,1,11,31,NY,14th str.,1978
New York,10009,519.53,1,11,31,NY,14th str.,1978
New York,10009,519.70,1,11,31,NY,14th str.,1978
New York,10009,519.86,1,11,31,NY,14th str.,1978
New York,10009,520.03,1,11,31,NY,14th str.,1978
New York,10009,520.32,1,11,31,NY,14th str.,1978
New York,10009,520.35,1,11,31,NY,14th str.,1978
New York,10009,520.51,1,11,31,NY,14th str.,1978
New York,10009,520.63,1,11,31,NY,14th str.,1978
New York,10009,520.90,1,11,31,NY,14th str.,1978
New York,10009,521.14,1,11,31,NY,14th str.,1978
New York,10009,521.28,1,11,31,NY,14th str.,1978
New York,10009,521.42,1,11,31,NY,14th str.,1978
New York,10009,521.51,1,11,31,NY,14th str.,1978
New York,10009,521.63,1,11,31,NY,14th str.,1978
New York,10009,521.67,1,11,31,NY,14th str.,1978
New York,10009,521.90,1,11,31,NY,14th str.,1978
New York,10009,521.91,1,11,31,NY,14th str.,1978
New York,10009,522.02,1,11,31,NY,14th str.,1978
New York,10009,522.12,1,11,31,NY,14th str.,1978
New York,10009,522.27,1,11,31,NY,14th str.,1978
New York,10009,522.37,1,11,31,NY,14th str.,1978
New York,10009,522.47,1,11,31,NY,14th str.,1978
New York,10009,522.51,1,11,31,NY,14th str.,1978
New York,10009,522.81,1,11,31,NY,14th str.,1978
New York,10009,522.96,1,11,31,NY,14th str.,1978
New York,10009,523.00,1,11,31,NY,14th str.,1978
New York,10009,523.13,1,11,31,NY,14th str.,1978
New York,10009,523.24,1,11,31,NY,14th str.,1978
New York,10009,523.27,1,11,31,NY,14th str.,1978
New York,10009,523.39,1,11,31,NY,14th str.,1978
New York,10009,523.45,1,11,31,NY,14th str.,1978
New York,10009,523.65,1,11,31,NY,14th str.,1978
New York,10009,523.70,1,11,31,NY,14th str.,1978
New York,10009,523.72,1,11,31,NY,14th str.,1978
New York,10009,524.13,1,11,31,NY,14th str.,1978
New York,10009,524.19,1,11,31,NY,14th str.,1978
New York,10009,524.24,1,11,31,NY,14th str.,1978
New York,10009,524.31,1,11,31,NY,14th str.,1978
New York,10009,524.35,1,11,31,NY,14th str.,1978
New York,10009,524.50,1,11,31,NY,14th str.,1978
New York,10009,524.77,1,11,31,NY,14th str.,1978
New York,10009,524.81,1,11,31,NY,14th str.,1978
New York,10009,524.81,1,11,31,NY,14th str.,1978
New York,10009,525.12,1,11,31,NY,14th str.,1978
New York,10009,525.16,1,11,31,NY,14th str.,1978
New York,10009,525.17,1,11,31,NY,14th str.,1978
New York,10009,525.20,1,11,31,NY,14th str.,1978
New York,10009,525.41,1,11,31,NY,14th str.,1978
New York,10009,525.41,1,11,31,NY,14th str.,1978
New York,10009,525.51,1,11,31,NY,14th str.,1978
New York,10009,525.52,1,11,31,NY,14th str.,1978
New York,10009,525.54,1,11,31,NY,14th str.,1978
New York,10009,525.64,1,11,31,NY,14th str.,1978
New York,10009,525.65,1,11,31,NY,14th str.,1978
New York,10009,525.67,1,11,31,NY,14th str.,1978
New York,10009,525.81,1,11,31,NY,14th str.,1978
New York,10009,525.84,1,11,31,NY,14th str.,1978
New York,10009,525.87,1,11,31,NY,14th str.,1978
New York,10009,526.15,1,11,31,NY,14th str.,1978
New York,10009,526.48,1,11,31,NY,14th str.,1978
New York,10009,526.54,1,11,31,NY,14th str.,1978
New York,10009,526.64,1,11,31,NY,14th str.,1978
New York,10009,526.91,1,11,31,NY,14th str.,1978
New York,10009,526.93,1,11,31,NY,14th str.,1978
New York,10009,526.95,1,11,31,NY,14th str.,1978
New York,10009,527.28,1,11,31,NY,14th str.,1978
New York,10009,527.45,1,11,31,NY,14th str.,1978
New York,10009,527.84,1,11,31,NY,14th str.,1978
New York,10009,527.90,1,11,31,NY,14th str.,1978
New York,10009,527.98,1,11,31,NY,14th str.,1978
New York,10009,528.11,1,11,31,NY,14th str.,1978
New York,10009,528.12,1,11,31,NY,14th str.,1978
New York,10009,528.21,1,11,31,NY,14th str.,1978
New York,10009,528.22,1,11,31,NY,14th str.,1978
New York,10009,528.45,1,11,30,NY,14th str.,1978
New York,10009,528.61,1,11,30,NY,14th str.,1978
New York,10009,528.65,1,11,30,NY,14th str.,1978
New York,10009,528.72,1,11,30,NY,14th str.,1978
New York,10009,528.76,1,11,30,NY,14th str.,1978
New York,10009,528.77,1,11,30,NY,14th str.,1978
New York,10009,528.77,1,11,30,NY,14th str.,1978
New York,10009,528.86,1,11,30,NY,14th str.,1978
New York,10009,528.89,1,11,30,NY,14th str.,1978
New York,10009,529.03,1,11,30,NY,14th str.,1978
New York,10009,529.15,1,11,30,NY,14th str.,1978
New York,10009,529.21,1,11,30,NY,14th str.,1978
New York,10009,529.23,1,11,30,NY,14th str.,1978
New York,10009,529.29,1,11,30,NY,14th str.,1978
New York,10009,529.32,1,11,30,NY,14th str.,1978
New York,10009,529.42,1,11,30,NY,14th str.,1978
New York,10009,529.44,1,11,30,NY,14th str.,1978
New York,10009,529.55,1,11,30,NY,14th str.,1978
New York,10009,529.56,1,11,30,NY,14th str.,1978
New York,10009,529.59,1,11,30,NY,14th str.,1978
New York,10009,529.73,1,11,30,NY,14th str.,1978
New York,10009,529.83,1,11,30,NY,14th str.,1978
New York,10009,529.86,1,11,30,NY,14th str.,1978
New York,10009,529.95,1,11,30,NY,14th str.,1978
New York,10009,530.13,1,11,30,NY,14th str.,1978
New York,10009,530.17,1,11,30,NY,14th str.,1978
New York,10009,530.31,1,11,30,NY,14th str.,1978
New York,10009,530.33,1,11,30,NY,14th str.,1978
New York,10009,530.34,1,11,30,NY,14th str.,1978
New York,10009,530.39,1,11,30,NY,14th str.,1978
New York,10009,530.42,1,11,30,NY,14th str.,1978
New York,10009,530.45,1,11,30,NY,14th str.,1978
New York,10009,530.54,1,11,30,NY,14th str.,1978
New York,10009,531.05,1,11,30,NY,14th str.,1978
New York,10009,531.09,1,11,30,NY,14th str.,1978
New York,10009,531.47,1,11,30,NY,14th str.,1978
New York,10009,531.50,1,11,30,NY,14th str.,1978
New York,10009,531.68,1,11,30,NY,14th str.,1978
New York,10009,531.78,1,11,30,NY,14th str.,1978
New York,10009,532.04,1,11,30,NY,14th str.,1978
New York,10009,532.04,1,11,30,NY,14th str.,1978
New York,10009,532.25,1,11,30,NY,14th str.,1979
New York,10009,532.42,1,11,30,NY,14th str.,1979
New York,10009,532.43,1,11,30,NY,14th str.,1979
New York,10009,532.70,1,11,30,NY,14th str.,1979
New York,10009,532.72,1,11,30,NY,14th str.,1979
New York,10009,532.77,1,11,30,NY,14th str.,1979
New York,10009,533.31,1,11,30,NY,14th str.,1979
New York,10009,533.36,1,11,30,NY,14th str.,1979
New York,10009,533.40,1,11,30,NY,14th str.,1979
New York,10009,533.52,1,11,30,NY,14th str.,1979
New York,10009,533.55,1,11,30,NY,14th str.,1979
New York,10009,533.57,1,11,30,NY,14th str.,1979
New York,10009,533.80,1,11,30,NY,14th str.,1979
New York,10009,533.80,1,11,30,NY,14th str.,1979
New York,10009,533.86,1,11,30,NY,14th str.,1979
New York,10009,534.06,1,11,30,NY,14th str.,1979
New York,10009,534.07,1,11,30,NY,14th str.,1979
New York,10009,534.29,1,11,30,NY,14th str.,1979
New York,10009,534.34,1,11,30,NY,14th str.,1979
New York,10009,534.34,1,11,30,NY,14th str.,1979
New York,10009,534.54,1,11,30,NY,14th str.,1979
New York,10009,534.79,1,11,30,NY,14th str.,1979
New York,10009,535.04,1,11,30,NY,14th str.,1979
New York,10009,535.20,1,11,30,NY,14th str.,1979
New York,10009,535.30,1,11,30,NY,14th str.,1979
New York,10009,535.37,1,11,30,NY,14th str.,1979
New York,10009,535.40,1,11,30,NY,14th str.,1979
New York,10009,535.56,1,11,30,NY,14th str.,1979
New York,10009,535.65,1,11,30,NY,14th str.,1979
New York,10009,535.66,1,11,30,NY,14th str.,1979
New York,10009,535.72,1,11,30,NY,14th str.,1979
New York,10009,535.88,1,11,30,NY,14th str.,1979
