New York,10009,474.79,2,67,NY,14th str.,1975
New York,10009,475.23,2,67,NY,14th str.,1975
New York,10009,476.57,2,67,NY,14th str.,1975
New York,10009,476.80,2,67,NY,14th str.,1975
New York,10009,476.82,2,67,NY,14th str.,1975
New York,10009,477.24,2,67,NY,14th str.,1975
New York,10009,477.73,2,67,NY,14th str.,1975
New York,10009,477.99,2,67,NY,14th str.,1975
New York,10009,478.04,2,67,NY,14th str.,1975
New York,10009,478.46,2,67,NY,14th str.,1975
New York,10009,478.52,2,66,NY,14th str.,1975
New York,10009,478.87,2,66,NY,14th str.,1975
New York,10009,479.05,2,66,NY,14th str.,1975
New York,10009,479.06,2,66,NY,14th str.,1975
New York,10009,479.43,2,66,NY,14th str.,1975
New York,10009,479.62,2,66,NY,14th str.,1975
New York,10009,481.06,2,66,NY,14th str.,1975
New York,10009,481.57,2,66,NY,14th str.,1975
New York,10009,481.61,2,66,NY,14th str.,1975
New York,10009,481.62,2,66,NY,14th str.,1975
New York,10009,481.80,2,66,NY,14th str.,1975
New York,10009,481.86,2,66,NY,14th str.,1975
New York,10009,482.33,2,66,NY,14th str.,1975
New York,10009,482.70,2,66,NY,14th str.,1975
New York,10009,483.00,2,66,NY,14th str.,1975
New York,10009,483.20,2,66,NY,14th str.,1975
New York,10009,483.32,2,66,NY,14th str.,1975
New York,10009,483.76,2,65,NY,14th str.,1975
New York,10009,483.83,2,65,NY,14th str.,1975
New York,10009,484.08,2,65,NY,14th str.,1975
New York,10009,484.18,2,65,NY,14th str.,1975
New York,10009,484.26,2,65,NY,14th str.,1975
New York,10009,484.32,2,65,NY,14th str.,1975
New York,10009,484.36,2,65,NY,14th str.,1975
New York,10009,484.74,2,65,NY,14th str.,1975
New York,10009,485.00,2,65,NY,14th str.,1975
New York,10009,485.17,2,65,NY,14th str.,1975
New York,10009,485.30,2,65,NY,14th str.,1975
New York,10009,485.32,2,65,NY,14th str.,1975
New York,10009,485.80,2,65,NY,14th str.,1975
New York,10009,485.99,2,65,NY,14th str.,1975
New York,10009,486.00,2,65,NY,14th str.,1975
New York,10009,486.11,2,65,NY,14th str.,1975
New York,10009,486.15,2,65,NY,14th str.,1975
New York,10009,486.32,2,64,NY,14th str.,1975
New York,10009,486.66,2,64,NY,14th str.,1975
New York,10009,486.68,2,64,NY,14th str.,1975
New York,10009,487.02,2,64,NY,14th str.,1975
New York,10009,487.07,2,64,NY,14th str.,1975
New York,10009,487.08,2,64,NY,14th str.,1975
New York,10009,487.38,2,64,NY,14th str.,1975
New York,10009,487.43,2,64,NY,14th str.,1975
New York,10009,487.53,2,64,NY,14th str.,1975
New York,10009,487.80,2,64,NY,14th str.,1975
New York,10009,487.94,2,64,NY,14th str.,1975
New York,10009,489.01,2,64,NY,14th str.,1975
New York,10009,489.29,2,64,NY,14th str.,1975
New York,10009,489.40,2,64,NY,14th str.,1975
New York,10009,490.13,2,64,NY,14th str.,1975
New York,10009,490.16,2,64,NY,14th str.,1975
New York,10009,491.06,2,63,NY,14th str.,1975
New York,10009,491.16,2,63,NY,14th str.,1976
New York,10009,491.27,2,63,NY,14th str.,1976
New York,10009,491.47,2,63,NY,14th str.,1976
New York,10009,491.59,2,63,NY,14th str.,1976
New York,10009,491.66,2,63,NY,14th str.,1976
New York,10009,491.68,2,63,NY,14th str.,1976
New York,10009,491.68,2,63,NY,14th str.,1976
New York,10009,491.80,2,63,NY,14th str.,1976
New York,10009,491.86,2,63,NY,14th str.,1976
New York,10009,492.15,2,63,NY,14th str.,1976
New York,10009,492.23,2,63,NY,14th str.,1976
New York,10009,492.89,2,63,NY,14th str.,1976
New York,10009,493.22,2,63,NY,14th str.,1976
New York,10009,493.59,2,63,NY,14th str.,1976
New York,10009,493.78,2,63,NY,14th str.,1976
New York,10009,494.40,2,63,NY,14th str.,1976
New York,10009,494.67,2,63,NY,14th str.,1976
New York,10009,495.37,2,62,NY,14th str.,1976
New York,10009,495.75,2,62,NY,14th str.,1976
New York,10009,496.26,2,62,NY,14th str.,1976
New York,10009,496.58,2,62,NY,14th str.,1976
New York,10009,496.85,2,62,NY,14th str.,1976
New York,10009,497.09,2,62,NY,14th str.,1976
New York,10009,497.12,2,62,NY,14th str.,1976
New York,10009,497.21,2,62,NY,14th str.,1976
New York,10009,497.63,2,62,NY,14th str.,1976
New York,10009,497.64,2,62,NY,14th str.,1976
New York,10009,497.75,2,62,NY,14th str.,1976
New York,10009,497.89,2,62,NY,14th str.,1976
New York,10009,497.98,2,62,NY,14th str.,1976
New York,10009,498.32,2,62,NY,14th str.,1976
New York,10009,499.14,2,62,NY,14th str.,1976
New York,10009,499.15,2,62,NY,14th str.,1976
New York,10009,499.26,2,62,NY,14th str.,1976
New York,10009,499.67,2,62,NY,14th str.,1976
New York,10009,499.99,2,62,NY,14th str.,1976
New York,10009,500.11,2,62,NY,14th str.,1976
New York,10009,500.15,2,62,NY,14th str.,1976
New York,10009,500.17,2,62,NY,14th str.,1976
New York,10009,500.25,2,62,NY,14th str.,1976
New York,10009,500.43,2,62,NY,14th str.,1976
New York,10009,500.75,2,62,NY,14th str.,1976
New York,10009,501.06,2,62,NY,14th str.,1976
New York,10009,501.30,2,62,NY,14th str.,1976
New York,10009,501.62,2,62,NY,14th str.,1976
New York,10009,501.88,2,62,NY,14th str.,1976
New York,10009,502.15,2,61,NY,14th str.,1976
New York,10009,502.29,2,61,NY,14th str.,1976
New York,10009,502.52,2,61,NY,14th str.,1976
New York,10009,503.10,2,61,NY,14th str.,1976
New York,10009,503.16,2,61,NY,14th str.,1976
New York,10009,503.22,2,61,NY,14th str.,1976
New York,10009,503.36,2,61,NY,14th str.,1976
New York,10009,503.37,2,61,NY,14th str.,1976
New York,10009,503.43,2,61,NY,14th str.,1976
New York,10009,503.63,2,61,NY,14th str.,1976
New York,10009,503.75,2,61,NY,14th str.,1976
New York,10009,503.91,2,61,NY,14th str.,1976
New York,10009,503.99,2,61,NY,14th str.,1976
New York,10009,504.30,2,61,NY,14th str.,1976
New York,10009,504.33,2,61,NY,14th str.,1976
New York,10009,504.46,2,61,NY,14th str.,1976
New York,10009,504.61,2,61,NY,14th str.,1976
New York,10009,504.73,2,61,NY,14th str.,1976
New York,10009,504.83,2,61,NY,14th str.,1976
New York,10009,504.93,2,61,NY,14th str.,1976
New York,10009,504.99,2,61,NY,14th str.,1976
New York,10009,505.07,2,61,NY,14th str.,1976
New York,10009,505.11,2,61,NY,14th str.,1976
New York,10009,505.12,2,61,NY,14th str.,1977
New York,10009,505.20,2,61,NY,14th str.,1977
New York,10009,505.33,2,61,NY,14th str.,1977
New York,10009,505.63,2,61,NY,14th str.,1977
New York,10009,505.99,2,61,NY,14th str.,1977
New York,10009,506.29,2,61,NY,14th str.,1977
New York,10009,506.32,2,61,NY,14th str.,1977
New York,10009,506.39,2,60,NY,14th str.,1977
New York,10009,506.40,2,60,NY,14th str.,1977
New York,10009,506.48,2,60,NY,14th str.,1977
New York,10009,506.55,2,60,NY,14th str.,1977
New York,10009,507.00,2,60,NY,14th str.,1977
New York,10009,507.07,2,60,NY,14th str.,1977
New York,10009,507.27,2,60,NY,14th str.,1977
New York,10009,507.40,2,60,NY,14th str.,1977
New York,10009,507.41,2,60,NY,14th str.,1977
New York,10009,507.68,2,60,NY,14th str.,1977
New York,10009,507.99,2,60,NY,14th str.,1977
New York,10009,508.15,2,60,NY,14th str.,1977
New York,10009,508.20,2,60,NY,14th str.,1977
New York,10009,508.24,2,60,NY,14th str.,1977
New York,10009,508.32,2,60,NY,14th str.,1977
New York,10009,508.34,2,60,NY,14th str.,1977
New York,10009,508.48,2,60,NY,14th str.,1977
New York,10009,508.71,2,60,NY,14th str.,1977
New York,10009,508.76,2,60,NY,14th str.,1977
New York,10009,508.82,2,60,NY,14th str.,1977
New York,10009,508.87,2,60,NY,14th str.,1977
New York,10009,509.13,2,60,NY,14th str.,1977
New York,10009,509.17,2,60,NY,14th str.,1977
New York,10009,509.24,2,60,NY,14th str.,1977
New York,10009,509.36,2,60,NY,14th str.,1977
New York,10009,509.49,2,60,NY,14th str.,1977
New York,10009,509.69,2,60,NY,14th str.,1977
New York,10009,510.12,2,60,NY,14th str.,1977
New York,10009,510.33,2,59,NY,14th str.,1977
New York,10009,510.48,2,59,NY,14th str.,1977
New York,10009,510.58,2,59,NY,14th str.,1977
New York,10009,510.87,2,59,NY,14th str.,1977
New York,10009,510.89,2,59,NY,14th str.,1977
New York,10009,511.36,2,59,NY,14th str.,1977
New York,10009,511.51,2,59,NY,14th str.,1977
New York,10009,511.54,2,59,NY,14th str.,1977
New York,10009,511.72,2,59,NY,14th str.,1977
New York,10009,511.73,2,59,NY,14th str.,1977
New York,10009,512.15,2,59,NY,14th str.,1977
New York,10009,512.19,2,59,NY,14th str.,1977
New York,10009,512.20,2,59,NY,14th str.,1977
New York,10009,512.27,2,59,NY,14th str.,1977
New York,10009,512.61,2,59,NY,14th str.,1977
New York,10009,512.68,2,59,NY,14th str.,1977
New York,10009,512.68,2,59,NY,14th str.,1977
New York,10009,512.75,2,59,NY,14th str.,1977
New York,10009,512.76,2,59,NY,14th str.,1977
New York,10009,512.76,2,59,NY,14th str.,1977
New York,10009,512.79,2,59,NY,14th str.,1977
New York,10009,512.91,2,59,NY,14th str.,1977
New York,10009,512.98,2,59,NY,14th str.,1977
New York,10009,513.01,2,59,NY,14th str.,1977
New York,10009,513.04,2,59,NY,14th str.,1977
New York,10009,513.55,2,59,NY,14th str.,1977
New York,10009,513.65,2,59,NY,14th str.,1977
New York,10009,513.96,2,59,NY,14th str.,1977
New York,10009,514.25,2,59,NY,14th str.,1977
New York,10009,514.61,2,59,NY,14th str.,1977
New York,10009,514.68,2,59,NY,14th str.,1977
New York,10009,514.83,2,59,NY,14th str.,1977
New York,10009,514.97,2,59,NY,14th str.,1977
New York,10009,515.53,2,59,NY,14th str.,1977
New York,10009,515.63,2,58,NY,14th str.,1977
New York,10009,515.66,2,58,NY,14th str.,1977
New York,10009,515.68,2,58,NY,14th str.,1977
New York,10009,515.91,2,58,NY,14th str.,1977
New York,10009,515.92,2,58,NY,14th str.,1977
New York,10009,515.94,2,58,NY,14th str.,1977
New York,10009,516.04,2,58,NY,14th str.,1977
New York,10009,516.28,2,58,NY,14th str.,1977
New York,10009,516.54,2,58,NY,14th str.,1977
New York,10009,516.86,2,58,NY,14th str.,1977
New York,10009,516.91,2,58,NY,14th str.,1977
New York,10009,516.94,2,58,NY,14th str.,1977
New York,10009,517.47,2,58,NY,14th str.,1977
New York,10009,517.51,2,58,NY,14th str.,1977
New York,10009,517.57,2,58,NY,14th str.,1977
New York,10009,517.61,2,58,NY,14th str.,1977
New York,10009,517.77,2,58,NY,14th str.,1977
New York,10009,517.87,2,58,NY,14th str.,1977
New York,10009,517.96,2,58,NY,14th str.,1977
New York,10009,518.17,2,58,NY,14th str.,1977
New York,10009,518.21,2,58,NY,14th str.,1977
New York,10009,518.37,2,58,NY,14th str.,1977
New York,10009,518.59,2,58,NY,14th str.,1977
New York,10009,518.64,2,58,NY,14th str.,1977
New York,10009,518.83,2,58,NY,14th str.,1977
New York,10009,518.95,2,58,NY,14th str.,1977
New York,10009,519.23,2,58,NY,14th str.,1977
New York,10009,519.28,2,58,NY,14th str.,1977
New York,10009,519.37,2,58,NY,14th str.,1978
New York,10009,519.38,2,58,NY,14th str.,1978
New York,10009,519.43,2,58,NY,14th str.,1978
New York,10009,519.61,2,58,NY,14th str.,1978
New York,10009,520.00,2,58,NY,14th str.,1978
New York,10009,520.12,2,58,NY,14th str.,1978
New York,10009,520.24,2,58,NY,14th str.,1978
New York,10009,520.31,2,57,NY,14th str.,1978
New York,10009,520.33,2,57,NY,14th str.,1978
New York,10009,520.46,2,57,NY,14th str.,1978
New York,10009,520.46,2,57,NY,14th str.,1978
New York,10009,520.47,2,57,NY,14th str.,1978
New York,10009,520.54,2,57,NY,14th str.,1978
New York,10009,520.67,2,57,NY,14th str.,1978
New York,10009,520.91,2,57,NY,14th str.,1978
New York,10009,521.01,2,57,NY,14th str.,1978
New York,10009,521.39,2,57,NY,14th str.,1978
New York,10009,521.50,2,57,NY,14th str.,1978
New York,10009,521.53,2,57,NY,14th str.,1978
New York,10009,521.55,2,57,NY,14th str.,1978
New York,10009,521.68,2,57,NY,14th str.,1978
New York,10009,521.71,2,57,NY,14th str.,1978
New York,10009,521.92,2,57,NY,14th str.,1978
New York,10009,522.04,2,57,NY,14th str.,1978
New York,10009,522.08,2,57,NY,14th str.,1978
New York,10009,522.22,2,57,NY,14th str.,1978
New York,10009,522.29,2,57,NY,14th str.,1978
New York,10009,522.36,2,57,NY,14th str.,1978
New York,10009,522.38,2,57,NY,14th str.,1978
New York,10009,522.75,2,57,NY,14th str.,1978
New York,10009,522.95,2,57,NY,14th str.,1978
New York,10009,523.04,2,57,NY,14th str.,1978
New York,10009,523.10,2,57,NY,14th str.,1978
New York,10009,523.20,2,57,NY,14th str.,1978
New York,10009,523.30,2,57,NY,14th str.,1978
New York,10009,523.32,2,57,NY,14th str.,1978
New York,10009,523.38,2,57,NY,14th str.,1978
New York,10009,523.50,2,57,NY,14th str.,1978
New York,10009,523.68,2,57,NY,14th str.,1978
New York,10009,523.77,2,57,NY,14th str.,1978
New York,10009,523.81,2,57,NY,14th str.,1978
New York,10009,523.93,2,57,NY,14th str.,1978
New York,10009,523.98,2,57,NY,14th str.,1978
New York,10009,524.33,2,57,NY,14th str.,1978
New York,10009,524.49,2,57,NY,14th str.,1978
New York,10009,524.68,2,57,NY,14th str.,1978
New York,10009,524.75,2,57,NY,14th str.,1978
New York,10009,525.10,2,57,NY,14th str.,1978
New York,10009,525.14,2,57,NY,14th str.,1978
New York,10009,525.17,2,57,NY,14th str.,1978
New York,10009,525.19,2,57,NY,14th str.,1978
New York,10009,525.29,2,57,NY,14th str.,1978
New York,10009,525.44,2,57,NY,14th str.,1978
New York,10009,525.59,2,57,NY,14th str.,1978
New York,10009,525.73,2,57,NY,14th str.,1978
New York,10009,525.77,2,57,NY,14th str.,1978
New York,10009,525.92,2,57,NY,14th str.,1978
New York,10009,525.96,2,57,NY,14th str.,1978
New York,10009,526.25,2,57,NY,14th str.,1978
New York,10009,526.26,2,56,NY,14th str.,1978
New York,10009,526.28,2,56,NY,14th str.,1978
New York,10009,526.36,2,56,NY,14th str.,1978
New York,10009,526.58,2,56,NY,14th str.,1978
New York,10009,526.79,2,56,NY,14th str.,1978
New York,10009,526.82,2,56,NY,14th str.,1978
New York,10009,526.84,2,56,NY,14th str.,1978
New York,10009,526.95,2,56,NY,14th str.,1978
New York,10009,527.18,2,56,NY,14th str.,1978
New York,10009,527.23,2,56,NY,14th str.,1978
New York,10009,527.26,2,56,NY,14th str.,1978
New York,10009,527.27,2,56,NY,14th str.,1978
New York,10009,527.28,2,56,NY,14th str.,1978
New York,10009,527.31,2,56,NY,14th str.,1978
New York,10009,527.51,2,56,NY,14th str.,1978
New York,10009,527.53,2,56,NY,14th str.,1978
New York,10009,527.54,2,56,NY,14th str.,1978
New York,10009,527.55,2,56,NY,14th str.,1978
New York,10009,527.58,2,56,NY,14th str.,1978
New York,10009,527.58,2,56,NY,14th str.,1978
New York,10009,527.87,2,56,NY,14th str.,1978
New York,10009,528.09,2,56,NY,14th str.,1978
New York,10009,528.20,2,56,NY,14th str.,1978
New York,10009,528.39,2,56,NY,14th str.,1978
New York,10009,528.62,2,56,NY,14th str.,1978
New York,10009,528.84,2,56,NY,14th str.,1978
New York,10009,529.06,2,56,NY,14th str.,1978
New York,10009,529.16,2,56,NY,14th str.,1978
New York,10009,529.23,2,56,NY,14th str.,1978
New York,10009,529.76,2,56,NY,14th str.,1978
New York,10009,529.76,2,56,NY,14th str.,1978
New York,10009,529.85,2,56,NY,14th str.,1978
New York,10009,529.94,2,56,NY,14th str.,1978
New York,10009,530.00,2,56,NY,14th str.,1978
New York,10009,530.15,2,56,NY,14th str.,1978
New York,10009,530.17,2,56,NY,14th str.,1978
New York,10009,530.50,2,56,NY,14th str.,1978
New York,10009,530.51,2,56,NY,14th str.,1978
New York,10009,530.94,2,56,NY,14th str.,1978
New York,10009,531.00,2,56,NY,14th str.,1978
New York,10009,531.01,2,56,NY,14th str.,1978
New York,10009,531.05,2,56,NY,14th str.,1978
New York,10009,531.15,2,56,NY,14th str.,1978
New York,10009,531.16,2,56,NY,14th str.,1978
New York,10009,531.27,2,56,NY,14th str.,1978
New York,10009,531.29,2,56,NY,14th str.,1978
New York,10009,531.31,2,56,NY,14th str.,1978
New York,10009,531.39,2,56,NY,14th str.,1978
New York,10009,531.53,2,56,NY,14th str.,1978
New York,10009,531.66,2,56,NY,14th str.,1978
New York,10009,531.66,2,56,NY,14th str.,1978
New York,10009,531.95,2,56,NY,14th str.,1978
New York,10009,531.97,2,56,NY,14th str.,1978
New York,10009,532.07,2,56,NY,14th str.,1978
New York,10009,532.18,2,56,NY,14th str.,1978
New York,10009,532.21,2,56,NY,14th str.,1978
New York,10009,532.30,2,56,NY,14th str.,1978
New York,10009,532.35,2,56,NY,14th str.,1978
New York,10009,532.46,2,56,NY,14th str.,1978
New York,10009,532.54,2,56,NY,14th str.,1978
New York,10009,532.58,2,56,NY,14th str.,1978
New York,10009,532.69,2,55,NY,14th str.,1978
New York,10009,532.86,2,55,NY,14th str.,1978
New York,10009,532.87,2,55,NY,14th str.,1978
New York,10009,533.02,2,55,NY,14th str.,1978
New York,10009,533.29,2,55,NY,14th str.,1978
New York,10009,533.34,2,55,NY,14th str.,1978
New York,10009,533.41,2,55,NY,14th str.,1978
New York,10009,533.67,2,55,NY,14th str.,1978
New York,10009,533.80,2,55,NY,14th str.,1978
New York,10009,533.86,2,55,NY,14th str.,1978
New York,10009,533.90,2,55,NY,14th str.,1978
New York,10009,534.11,2,55,NY,14th str.,1978
New York,10009,534.18,2,55,NY,14th str.,1978
New York,10009,534.31,2,55,NY,14th str.,1978
New York,10009,534.50,2,55,NY,14th str.,1978
New York,10009,534.52,2,55,NY,14th str.,1978
New York,10009,534.54,2,55,NY,14th str.,1978
New York,10009,534.66,2,55,NY,14th str.,1978
New York,10009,534.80,2,55,NY,14th str.,1978
New York,10009,534.98,2,55,NY,14th str.,1978
New York,10009,535.04,2,55,NY,14th str.,1978
New York,10009,535.14,2,55,NY,14th str.,1978
New York,10009,535.21,2,55,NY,14th str.,1978
New York,10009,535.35,2,55,NY,14th str.,1978
New York,10009,535.38,2,55,NY,14th str.,1979
New York,10009,535.40,2,55,NY,14th str.,1979
New York,10009,535.53,2,55,NY,14th str.,1979
New York,10009,535.63,2,55,NY,14th str.,1979
New York,10009,535.65,2,55,NY,14th str.,1979
New York,10009,535.68,2,55,NY,14th str.,1979
New York,10009,535.69,2,55,NY,14th str.,1979
New York,10009,535.81,2,55,NY,14th str.,1979
New York,10009,535.90,2,55,NY,14th str.,1979
New York,10009,535.92,2,55,NY,14th str.,1979
New York,10009,536.05,2,55,NY,14th str.,1979
New York,10009,536.25,2,55,NY,14th str.,1979
New York,10009,536.36,2,55,NY,14th str.,1979
New York,10009,536.48,2,55,NY,14th str.,1979
New York,10009,536.52,2,55,NY,14th str.,1979
New York,10009,536.56,2,55,NY,14th str.,1979
New York,10009,536.57,2,55,NY,14th str.,1979
New York,10009,536.80,2,55,NY,14th str.,1979
New York,10009,536.84,2,55,NY,14th str.,1979
New York,10009,536.92,2,55,NY,14th str.,1979
New York,10009,536.94,2,55,NY,14th str.,1979
New York,10009,536.95,2,55,NY,14th str.,1979
New York,10009,537.10,2,55,NY,14th str.,1979
New York,10009,537.25,2,55,NY,14th str.,1979
New York,10009,537.25,2,55,NY,14th str.,1979
New York,10009,537.38,2,55,NY,14th str.,1979
New York,10009,537.46,2,55,NY,14th str.,1979
New York,10009,537.50,2,55,NY,14th str.,1979
New York,10009,537.70,2,54,NY,14th str.,1979
New York,10009,537.81,2,54,NY,14th str.,1979
New York,10009,537.87,2,54,NY,14th str.,1979
New York,10009,537.90,2,54,NY,14th str.,1979
New York,10009,538.02,2,54,NY,14th str.,1979
New York,10009,538.14,2,54,NY,14th str.,1979
New York,10009,538.18,2,54,NY,14th str.,1979
New York,10009,538.19,2,54,NY,14th str.,1979
New York,10009,538.21,2,54,NY,14th str.,1979
New York,10009,538.36,2,54,NY,14th str.,1979
New York,10009,538.42,2,54,NY,14th str.,1979
New York,10009,538.48,2,54,NY,14th str.,1979
New York,10009,538.48,2,54,NY,14th str.,1979
New York,10009,538.64,2,54,NY,14th str.,1979
New York,10009,538.80,2,54,NY,14th str.,1979
New York,10009,538.84,2,54,NY,14th str.,1979
New York,10009,539.08,2,54,NY,14th str.,1979
New York,10009,539.14,2,54,NY,14th str.,1979
New York,10009,539.23,2,54,NY,14th str.,1979
New York,10009,539.34,2,54,NY,14th str.,1979
New York,10009,539.37,2,54,NY,14th str.,1979
New York,10009,539.39,2,54,NY,14th str.,1979
New York,10009,539.42,2,54,NY,14th str.,1979
New York,10009,539.44,2,54,NY,14th str.,1979
New York,10009,539.52,2,54,NY,14th str.,1979
New York,10009,539.74,2,54,NY,14th str.,1979
New York,10009,539.85,2,54,NY,14th str.,1979
New York,10009,540.00,2,54,NY,14th str.,1979
New York,10009,540.12,2,54,NY,14th str.,1979
New York,10009,540.15,2,54,NY,14th str.,1979
New York,10009,540.17,2,54,NY,14th str.,1979
New York,10009,540.18,2,54,NY,14th str.,1979
New York,10009,540.23,2,54,NY,14th str.,1979
New York,10009,540.28,2,54,NY,14th str.,1979
New York,10009,540.32,2,54,NY,14th str.,1979
New York,10009,540.32,2,54,NY,14th str.,1979
New York,10009,540.33,2,54,NY,14th str.,1979
New York,10009,540.39,2,54,NY,14th str.,1979
New York,10009,540.44,2,54,NY,14th str.,1979
New York,10009,540.51,2,54,NY,14th str.,1979
New York,10009,540.58,2,54,NY,14th str.,1979
New York,10009,540.68,2,54,NY,14th str.,1979
New York,10009,540.79,2,54,NY,14th str.,1979
New York,10009,540.82,2,54,NY,14th str.,1979
