New York,10009,524.14,,2,66,NY,14th str.,1978
New York,10009,524.15,,2,66,NY,14th str.,1978
New York,10009,524.27,,2,66,NY,14th str.,1978
New York,10009,524.50,,2,66,NY,14th str.,1978
New York,10009,524.73,,2,66,NY,14th str.,1978
New York,10009,524.81,,2,66,NY,14th str.,1978
New York,10009,524.83,,2,66,NY,14th str.,1978
New York,10009,524.84,,2,66,NY,14th str.,1978
New York,10009,524.86,,2,66,NY,14th str.,1978
New York,10009,524.88,,2,66,NY,14th str.,1978
New York,10009,524.93,,2,66,NY,14th str.,1978
New York,10009,525.00,,2,66,NY,14th str.,1978
New York,10009,525.15,,2,66,NY,14th str.,1978
New York,10009,525.16,,2,65,NY,14th str.,1978
New York,10009,525.16,,2,65,NY,14th str.,1978
New York,10009,525.21,,2,65,NY,14th str.,1978
New York,10009,525.43,,2,65,NY,14th str.,1978
New York,10009,525.61,,2,65,NY,14th str.,1978
New York,10009,525.88,,2,65,NY,14th str.,1978
New York,10009,525.89,,2,65,NY,14th str.,1978
New York,10009,526.09,,2,65,NY,14th str.,1978
New York,10009,526.14,,2,65,NY,14th str.,1978
New York,10009,526.21,,2,65,NY,14th str.,1978
New York,10009,526.37,,2,65,NY,14th str.,1978
New York,10009,526.45,,2,65,NY,14th str.,1978
New York,10009,526.55,,2,65,NY,14th str.,1978
New York,10009,526.68,,2,65,NY,14th str.,1978
New York,10009,526.70,,2,65,NY,14th str.,1978
New York,10009,526.85,,2,65,NY,14th str.,1978
New York,10009,526.89,,2,65,NY,14th str.,1978
New York,10009,526.96,,2,65,NY,14th str.,1978
New York,10009,527.06,,2,65,NY,14th str.,1978
New York,10009,527.12,,2,65,NY,14th str.,1978
New York,10009,527.37,,2,65,NY,14th str.,1978
New York,10009,527.74,,2,65,NY,14th str.,1978
New York,10009,527.84,,2,65,NY,14th str.,1978
New York,10009,527.89,,2,65,NY,14th str.,1978
New York,10009,528.02,,2,65,NY,14th str.,1978
New York,10009,528.05,,2,65,NY,14th str.,1978
New York,10009,528.14,,2,65,NY,14th str.,1978
New York,10009,528.20,,2,65,NY,14th str.,1978
New York,10009,528.37,,2,65,NY,14th str.,1978
New York,10009,528.61,,2,65,NY,14th str.,1978
New York,10009,528.77,,2,65,NY,14th str.,1978
New York,10009,528.78,,2,65,NY,14th str.,1978
New York,10009,528.80,,2,65,NY,14th str.,1978
New York,10009,528.92,,2,65,NY,14th str.,1978
New York,10009,528.94,,2,65,NY,14th str.,1978
New York,10009,528.98,,2,65,NY,14th str.,1978
New York,10009,529.27,,2,65,NY,14th str.,1978
New York,10009,529.28,,2,65,NY,14th str.,1978
New York,10009,529.41,,2,65,NY,14th str.,1978
New York,10009,529.55,,2,65,NY,14th str.,1978
New York,10009,529.59,,2,65,NY,14th str.,1978
New York,10009,529.76,,2,65,NY,14th str.,1978
New York,10009,529.80,,2,65,NY,14th str.,1978
New York,10009,529.94,,2,65,NY,14th str.,1978
New York,10009,529.97,,2,65,NY,14th str.,1978
New York,10009,529.99,,2,65,NY,14th str.,1978
New York,10009,530.02,,2,65,NY,14th str.,1978
New York,10009,530.04,,2,65,NY,14th str.,1978
New York,10009,530.06,,2,65,NY,14th str.,1978
New York,10009,530.06,,2,65,NY,14th str.,1978
New York,10009,530.15,,2,65,NY,14th str.,1978
New York,10009,530.22,,2,64,NY,14th str.,1978
New York,10009,530.26,,2,64,NY,14th str.,1978
New York,10009,530.33,,2,64,NY,14th str.,1978
New York,10009,530.34,,2,64,NY,14th str.,1978
New York,10009,530.37,,2,64,NY,14th str.,1978
New York,10009,530.39,,2,64,NY,14th str.,1978
New York,10009,530.61,,2,64,NY,14th str.,1978
New York,10009,530.78,,2,64,NY,14th str.,1978
New York,10009,531.37,,2,64,NY,14th str.,1978
New York,10009,531.42,,2,64,NY,14th str.,1978
New York,10009,531.43,,2,64,NY,14th str.,1978
New York,10009,531.48,,2,64,NY,14th str.,1978
New York,10009,531.53,,2,64,NY,14th str.,1978
New York,10009,532.20,,2,64,NY,14th str.,1978
New York,10009,532.41,,2,64,NY,14th str.,1978
New York,10009,532.74,,2,64,NY,14th str.,1978
New York,10009,532.91,,2,64,NY,14th str.,1978
New York,10009,533.05,,2,64,NY,14th str.,1978
New York,10009,533.13,,2,64,NY,14th str.,1978
New York,10009,533.16,,2,64,NY,14th str.,1978
New York,10009,533.20,,2,64,NY,14th str.,1978
New York,10009,533.24,,2,64,NY,14th str.,1978
New York,10009,533.40,,2,64,NY,14th str.,1978
New York,10009,533.50,,2,64,NY,14th str.,1978
New York,10009,533.51,,2,64,NY,14th str.,1978
New York,10009,533.51,,2,64,NY,14th str.,1978
New York,10009,533.62,,2,64,NY,14th str.,1978
New York,10009,533.67,,2,64,NY,14th str.,1978
New York,10009,533.76,,2,64,NY,14th str.,1978
New York,10009,533.82,,2,64,NY,14th str.,1978
New York,10009,533.91,,2,64,NY,14th str.,1978
New York,10009,533.91,,2,64,NY,14th str.,1978
New York,10009,533.94,,2,64,NY,14th str.,1978
New York,10009,533.98,,2,64,NY,14th str.,1978
New York,10009,534.20,,2,64,NY,14th str.,1978
New York,10009,534.76,,2,64,NY,14th str.,1978
New York,10009,534.82,,2,64,NY,14th str.,1978
New York,10009,534.97,,2,64,NY,14th str.,1978
New York,10009,535.07,,2,64,NY,14th str.,1978
New York,10009,535.13,,2,64,NY,14th str.,1978
New York,10009,535.24,,2,63,NY,14th str.,1978
New York,10009,535.53,,2,63,NY,14th str.,1978
New York,10009,535.56,,2,63,NY,14th str.,1978
New York,10009,535.88,,2,63,NY,14th str.,1978
New York,10009,535.91,,2,63,NY,14th str.,1978
New York,10009,535.95,,2,63,NY,14th str.,1978
New York,10009,536.11,,2,63,NY,14th str.,1978
New York,10009,536.11,,2,63,NY,14th str.,1978
New York,10009,536.15,,2,63,NY,14th str.,1978
New York,10009,536.45,,2,63,NY,14th str.,1978
New York,10009,536.63,,2,63,NY,14th str.,1978
New York,10009,536.90,,2,63,NY,14th str.,1978
New York,10009,536.90,,2,63,NY,14th str.,1978
New York,10009,537.04,,2,63,NY,14th str.,1978
New York,10009,537.12,,2,63,NY,14th str.,1978
New York,10009,537.13,,2,63,NY,14th str.,1978
New York,10009,537.17,,2,63,NY,14th str.,1978
New York,10009,537.26,,2,63,NY,14th str.,1978
New York,10009,537.34,,2,63,NY,14th str.,1978
New York,10009,537.35,,2,63,NY,14th str.,1978
New York,10009,537.42,,2,63,NY,14th str.,1978
New York,10009,537.48,,2,63,NY,14th str.,1978
New York,10009,537.52,,2,63,NY,14th str.,1978
New York,10009,537.63,,2,63,NY,14th str.,1978
New York,10009,537.71,,2,63,NY,14th str.,1978
New York,10009,537.74,,2,63,NY,14th str.,1978
New York,10009,538.01,,2,63,NY,14th str.,1978
New York,10009,538.08,,2,63,NY,14th str.,1978
New York,10009,538.08,,2,63,NY,14th str.,1978
New York,10009,538.08,,2,63,NY,14th str.,1978
New York,10009,538.17,,2,63,NY,14th str.,1978
New York,10009,538.29,,2,63,NY,14th str.,1978
New York,10009,538.31,,2,63,NY,14th str.,1978
New York,10009,538.37,,2,63,NY,14th str.,1978
New York,10009,538.37,,2,63,NY,14th str.,1978
New York,10009,538.44,,2,63,NY,14th str.,1978
New York,10009,538.58,,2,63,NY,14th str.,1978
New York,10009,538.67,,2,63,NY,14th str.,1978
New York,10009,538.90,,2,63,NY,14th str.,1978
New York,10009,538.91,,2,63,NY,14th str.,1978
New York,10009,538.93,,2,63,NY,14th str.,1978
New York,10009,538.94,,2,63,NY,14th str.,1978
